Year Month Day Hour Minute Second V1 V2 I1 I2 P1 P2 SU_MS SU_Stability MS MS_RPM Gen_RPM SU_P_1_target SU_Gen_Start_Counter Relais_state wind_v1 wind_v1_mean wind_v1_cut_out wind_status Battery_full MS_DCDC_PWM Dumpload Short_Break MPPT_MODE MPPT_delta_wind_v1 MPPT_delta_wind_v1_Reason MPPT_DCDC_PWM MPPT_omega_stern MPPT_omega_opt MPPT_kopt*10^6 MPPT_P_2_opt MPPT_delta_P_2 MPPT_delta_Omega Codepoint
2019 04 16 20 57 15 39.687 11.174 Nan -4.897 Nan -54.72 254 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 17 39.588 11.140 Nan -5.126 Nan -57.11 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 18 39.653 11.161 Nan -4.997 Nan -55.77 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 20 39.679 11.178 Nan -4.911 Nan -54.89 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 21 39.718 11.157 Nan -4.890 Nan -54.56 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 22 39.588 11.147 Nan -5.052 Nan -56.32 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 23 39.598 11.146 Nan -5.069 Nan -56.50 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 25 39.622 11.159 Nan -5.033 Nan -56.16 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 26 39.655 11.152 Nan -5.007 Nan -55.84 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 28 39.661 11.149 Nan -5.018 Nan -55.94 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 29 39.588 11.147 Nan -5.050 Nan -56.29 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 31 39.733 11.179 Nan -4.869 Nan -54.43 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 32 39.772 11.171 Nan -4.892 Nan -54.64 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 34 39.705 11.151 Nan -4.943 Nan -55.12 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 35 39.580 11.140 Nan -5.078 Nan -56.57 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 37 39.611 11.136 Nan -5.107 Nan -56.88 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 38 39.666 11.169 Nan -4.938 Nan -55.16 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 40 39.731 11.176 Nan -4.824 Nan -53.92 253 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 40 39.725 11.178 Nan -4.854 Nan -54.26 253 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 42 39.655 11.154 Nan -4.995 Nan -55.72 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 43 39.663 11.153 Nan -4.955 Nan -55.27 255 6 0 244 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 45 39.795 11.188 Nan -4.767 Nan -53.34 251 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 46 39.785 11.196 Nan -4.745 Nan -53.12 251 6 0 234 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 48 39.705 11.173 Nan -4.940 Nan -55.19 255 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 49 39.617 11.151 Nan -5.031 Nan -56.11 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 51 39.611 11.147 Nan -5.068 Nan -56.49 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 52 39.728 11.180 Nan -4.859 Nan -54.32 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 54 39.759 11.182 Nan -4.833 Nan -54.04 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 55 39.751 11.178 Nan -4.776 Nan -53.39 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 56 39.674 11.156 Nan -4.954 Nan -55.26 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 57 39.630 11.165 Nan -4.923 Nan -54.96 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 59 39.808 11.187 Nan -4.757 Nan -53.22 253 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 00 39.764 11.183 Nan -4.759 Nan -53.22 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 02 39.736 11.172 Nan -4.911 Nan -54.86 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 03 39.635 11.154 Nan -5.005 Nan -55.83 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 05 39.772 11.182 Nan -4.791 Nan -53.58 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 06 39.795 11.186 Nan -4.766 Nan -53.31 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 08 39.769 11.175 Nan -4.817 Nan -53.83 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 09 39.666 11.158 Nan -4.983 Nan -55.60 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 11 39.661 11.155 Nan -5.009 Nan -55.88 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 11 39.707 11.174 Nan -4.921 Nan -54.99 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 13 39.772 11.185 Nan -4.810 Nan -53.81 254 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 14 39.754 11.186 Nan -4.785 Nan -53.52 254 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 16 39.733 11.178 Nan -4.902 Nan -54.79 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 17 39.702 11.166 Nan -4.904 Nan -54.75 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 19 39.811 11.196 Nan -4.705 Nan -52.68 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 20 39.826 11.192 Nan -4.722 Nan -52.85 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 22 39.741 11.182 Nan -4.809 Nan -53.77 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 23 39.666 11.160 Nan -4.969 Nan -55.46 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 25 39.674 11.156 Nan -5.005 Nan -55.84 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 26 39.767 11.179 Nan -4.847 Nan -54.18 255 6 0 244 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 28 39.819 11.193 Nan -4.695 Nan -52.55 251 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 28 39.821 11.202 Nan -4.686 Nan -52.49 251 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 30 39.715 11.171 Nan -4.959 Nan -55.39 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 31 39.720 11.167 Nan -4.898 Nan -54.70 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 33 39.831 11.196 Nan -4.740 Nan -53.06 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 34 39.821 11.193 Nan -4.747 Nan -53.13 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 36 39.769 11.177 Nan -4.812 Nan -53.79 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 37 39.658 11.159 Nan -4.997 Nan -55.76 255 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 39 39.658 11.163 Nan -4.964 Nan -55.41 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 40 39.764 11.185 Nan -4.838 Nan -54.11 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 42 39.826 11.190 Nan -4.738 Nan -53.02 253 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 43 39.813 11.192 Nan -4.683 Nan -52.41 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 45 39.692 11.164 Nan -4.961 Nan -55.38 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 45 39.769 11.179 Nan -4.829 Nan -53.99 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 47 39.800 11.195 Nan -4.719 Nan -52.83 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 48 39.813 11.190 Nan -4.760 Nan -53.27 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 50 39.746 11.174 Nan -4.869 Nan -54.41 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 51 39.694 11.171 Nan -4.893 Nan -54.66 255 6 0 244 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 53 39.888 11.202 Nan -4.646 Nan -52.05 251 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 54 39.860 11.202 Nan -4.681 Nan -52.44 251 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 56 39.860 11.200 Nan -4.717 Nan -52.83 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 58 57 39.826 11.197 Nan -4.721 Nan -52.86 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 58 59 39.671 11.163 Nan -4.971 Nan -55.49 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 00 39.795 11.186 Nan -4.819 Nan -53.91 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 02 39.844 11.196 Nan -4.703 Nan -52.66 253 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 02 39.839 11.197 Nan -4.702 Nan -52.65 253 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 04 39.718 11.163 Nan -4.905 Nan -54.76 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 05 39.741 11.167 Nan -4.866 Nan -54.34 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 07 39.829 11.193 Nan -4.652 Nan -52.07 252 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 08 39.800 11.195 Nan -4.700 Nan -52.62 252 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 10 39.689 11.167 Nan -4.760 Nan -53.16 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 11 39.635 11.145 Nan -4.928 Nan -54.92 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 13 39.642 11.150 Nan -4.933 Nan -55.00 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 14 39.762 11.179 Nan -4.707 Nan -52.62 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 16 39.782 11.189 Nan -4.678 Nan -52.34 254 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 17 39.775 11.174 Nan -4.728 Nan -52.83 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 19 39.653 11.153 Nan -4.940 Nan -55.09 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 19 39.712 11.166 Nan -4.876 Nan -54.45 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 21 39.795 11.184 Nan -4.700 Nan -52.56 253 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 22 39.785 11.188 Nan -4.695 Nan -52.53 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 24 39.707 11.168 Nan -4.798 Nan -53.59 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 25 39.668 11.156 Nan -4.881 Nan -54.46 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 27 39.816 11.187 Nan -4.672 Nan -52.27 252 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 28 39.821 11.190 Nan -4.681 Nan -52.38 252 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 30 39.782 11.181 Nan -4.733 Nan -52.92 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 31 39.777 11.176 Nan -4.709 Nan -52.62 254 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 33 39.653 11.151 Nan -4.886 Nan -54.49 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 34 39.733 11.174 Nan -4.812 Nan -53.77 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 35 39.816 11.189 Nan -4.674 Nan -52.30 253 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 36 39.819 11.189 Nan -4.679 Nan -52.35 253 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 38 39.780 11.185 Nan -4.714 Nan -52.72 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 39 39.772 11.185 Nan -4.721 Nan -52.80 254 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 41 39.687 11.169 Nan -4.854 Nan -54.21 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 42 39.759 11.173 Nan -4.721 Nan -52.75 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 44 39.831 11.193 Nan -4.624 Nan -51.76 252 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 45 39.782 11.190 Nan -4.688 Nan -52.46 252 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 47 39.653 11.156 Nan -4.897 Nan -54.63 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 48 39.777 11.178 Nan -4.671 Nan -52.21 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 50 39.834 11.190 Nan -4.645 Nan -51.98 252 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 51 39.831 11.185 Nan -4.671 Nan -52.24 252 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 52 39.676 11.154 Nan -4.847 Nan -54.06 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 53 39.723 11.171 Nan -4.781 Nan -53.41 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 55 39.806 11.181 Nan -4.676 Nan -52.28 253 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 56 39.780 11.186 Nan -4.716 Nan -52.75 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 59 58 39.741 11.177 Nan -4.747 Nan -53.05 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 59 59 39.653 11.151 Nan -4.886 Nan -54.49 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 21 00 01 39.819 11.182 Nan -4.698 Nan -52.54 252 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 21 00 02 39.834 11.190 Nan -4.662 Nan -52.17 252 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 21 00 04 39.756 11.181 Nan -4.817 Nan -53.86 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 21 00 05 39.666 11.155 Nan -4.855 Nan -54.16 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
